ORDER ID, HON1, HON2, ACCOUNT, BUYSELL, FUNCCODE, PRICE, QUANTITY, TIME, CONFTIME, CTI, ASKPRICE, ASKQUANTITY, BIDPRICE, BIDQUANTITY, EXCHANGE, MAX SHOW FLAG, MATCH NUMBER, TRANSACTION ID, 
1, 1, -, 8274, 2, 001, 1101.75, 5, -73:41, -73:41, 2, 1000, 0, 1000, 0, OFR, -, -, 1, 
2, 1, -, 8274, 2, 001, 1101.5, 5, -73:41, -73:41, 2, 1000, 0, 1000, 0, OFR, -, -, 2, 
3, 1, -, 8274, 2, 001, 1101.25, 5, -73:41, -73:41, 2, 1000, 0, 1000, 0, OFR, -, -, 3, 
4, 1, -, 8274, 2, 001, 1101, 5, -73:41, -73:41, 2, 1000, 0, 1000, 0, OFR, -, -, 4, 
5, 1, -, 8274, 2, 001, 1100.75, 5, -73:41, -73:41, 2, 1000, 0, 1000, 0, OFR, -, -, 5, 
6, 1, -, 8274, 2, 001, 1100.5, 5, -73:41, -73:41, 2, 1000, 0, 1000, 0, OFR, -, -, 6, 
7, 1, -, 8274, 2, 001, 1100.25, 5, -73:41, -73:41, 2, 1000, 0, 1000, 0, OFR, -, -, 7, 
8, 1, -, 8274, 1, 001, 1099.75, 5, -73:41, -73:41, 2, 1100.25, 0, 1099.75, 0, OFR, -, -, 8, 
9, 1, -, 8274, 1, 001, 1099.5, 5, -73:41, -73:41, 2, 1100.25, 0, 1099.75, 0, OFR, -, -, 9, 
10, 1, -, 8274, 1, 001, 1099.25, 5, -73:41, -73:41, 2, 1100.25, 0, 1099.75, 0, OFR, -, -, 10, 
11, 1, -, 8274, 1, 001, 1099, 5, -73:41, -73:41, 2, 1100.25, 0, 1099.75, 0, OFR, -, -, 11, 
12, 1, -, 8274, 1, 001, 1098.75, 5, -73:41, -73:41, 2, 1100.25, 0, 1099.75, 0, OFR, -, -, 12, 
13, 1, -, 8274, 1, 001, 1098.5, 5, -73:41, -73:41, 2, 1100.25, 0, 1099.75, 0, OFR, -, -, 13, 
14, 1, -, 8274, 1, 001, 1098.25, 5, -73:41, -73:41, 2, 1100.25, 0, 1099.75, 0, OFR, -, -, 14, 
15, 1, -, 9373, 1, 001, 1099.25, 10, -70:50, -70:50, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 15, 
16, 1, -, 9721, 2, 001, 1102.5, 5, -70:52, -70:52, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 16, 
17, 1, -, 198, 2, 001, 1101, 30, -70:52, -70:52, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 17, 
18, 1, -, 350, 2, 001, 1102.5, 30, -69:1, -69:1, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 18, 
19, 1, -, 8582, 1, 001, 1098.75, 20, -69:6, -69:6, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 19, 
20, 1, -, 4938, 1, 001, 1099, 10, -69:6, -69:6, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 20, 
21, 1, -, 3901, 1, 001, 1099.5, 15, -69:7, -69:7, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 21, 
22, 1, -, 134, 2, 001, 1102.5, 5, -69:11, -69:11, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 22, 
23, 1, -, 1797, 1, 001, 1097.5, 5, -69:22, -69:22, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 23, 
15, 1, -, 9373, 1, 003, 1099.25, 10, -66:24, -66:24, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 24, 
24, 1, -, 9373, 2, 001, 1100.25, 10, -66:24, -66:24, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 25, 
16, 1, -, 9721, 1, 003, 1102.5, 5, -66:36, -66:36, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 26, 
25, 1, -, 9721, 2, 001, 1102.5, 30, -66:36, -66:36, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 27, 
19, 1, -, 8582, 1, 003, 1098.75, 20, -66:36, -66:36, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 28, 
26, 1, -, 8582, 2, 001, 1101, 20, -66:36, -66:36, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 29, 
18, 1, -, 350, 1, 003, 1102.5, 30, -66:37, -66:37, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 30, 
27, 1, -, 350, 2, 001, 1102.25, 5, -66:37, -66:37, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 31, 
17, 1, -, 198, 1, 003, 1101, 30, -66:40, -66:40, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 32, 
28, 1, -, 198, 1, 001, 1097.5, 25, -66:40, -66:40, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 33, 
20, 1, -, 4938, 1, 003, 1099, 10, -65:3, -65:3, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 34, 
29, 1, -, 4938, 2, 001, 1101.5, 5, -65:3, -65:3, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 35, 
22, 1, -, 134, 1, 003, 1102.5, 5, -65:8, -65:8, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 36, 
30, 1, -, 134, 2, 001, 1100.75, 5, -65:8, -65:8, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 37, 
23, 1, -, 1797, 1, 003, 1097.5, 5, -65:21, -65:21, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 38, 
31, 1, -, 1797, 1, 001, 1098, 5, -65:21, -65:21, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 39, 
21, 1, -, 3901, 1, 003, 1099.5, 15, -65:22, -65:22, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 40, 
32, 1, -, 3901, 2, 001, 1100.75, 30, -65:22, -65:22, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 41, 
24, 1, -, 9373, 1, 003, 1100.25, 10, -62:5, -62:5, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 42, 
33, 1, -, 9373, 1, 001, 1098.25, 5, -62:5, -62:5, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 43, 
27, 1, -, 350, 1, 003, 1102.25, 5, -62:23, -62:23, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 44, 
34, 1, -, 350, 2, 001, 1101, 30, -62:23, -62:23, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 45, 
25, 1, -, 9721, 1, 003, 1102.5, 30, -62:27, -62:27, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 46, 
35, 1, -, 9721, 2, 001, 1102.5, 10, -62:27, -62:27, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 47, 
26, 1, -, 8582, 1, 003, 1101, 20, -62:29, -62:29, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 48, 
36, 1, -, 8582, 2, 001, 1102.5, 35, -62:29, -62:29, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 49, 
28, 1, -, 198, 1, 003, 1097.5, 25, -62:38, -62:38, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 50, 
37, 1, -, 198, 2, 001, 1100.25, 5, -62:38, -62:38, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 51, 
29, 1, -, 4938, 1, 003, 1101.5, 5, -62:54, -62:54, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 52, 
38, 1, -, 4938, 1, 001, 1097.75, 30, -62:54, -62:54, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 53, 
30, 1, -, 134, 1, 003, 1100.75, 5, -61:8, -61:8, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 54, 
39, 1, -, 134, 2, 001, 1100.25, 5, -61:8, -61:8, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 55, 
31, 1, -, 1797, 1, 003, 1098, 5, -61:22, -61:22, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 56, 
40, 1, -, 1797, 1, 001, 1099, 30, -61:22, -61:22, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 57, 
32, 1, -, 3901, 1, 003, 1100.75, 30, -61:25, -61:25, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 58, 
41, 1, -, 3901, 2, 001, 1100.5, 5, -61:25, -61:25, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 59, 
33, 1, -, 9373, 1, 003, 1098.25, 5, -59:42, -59:42, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 60, 
42, 1, -, 9373, 2, 001, 1102.5, 10, -59:42, -59:42, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 61, 
34, 1, -, 350, 1, 003, 1101, 30, -59:59, -59:59, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 62, 
43, 1, -, 350, 1, 001, 1098.75, 10, -59:59, -59:59, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 63, 
35, 1, -, 9721, 1, 003, 1102.5, 10, -58:18, -58:18, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 64, 
44, 1, -, 9721, 1, 001, 1099, 30, -58:18, -58:18, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 65, 
37, 1, -, 198, 1, 003, 1100.25, 5, -58:25, -58:25, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 66, 
45, 1, -, 198, 2, 001, 1102.5, 15, -58:25, -58:25, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 67, 
36, 1, -, 8582, 1, 003, 1102.5, 35, -58:32, -58:32, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 68, 
46, 1, -, 8582, 2, 001, 1102.5, 5, -58:32, -58:32, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 69, 
38, 1, -, 4938, 1, 003, 1097.75, 30, -58:40, -58:40, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 70, 
47, 1, -, 4938, 1, 001, 1099.25, 5, -58:40, -58:40, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 71, 
39, 1, -, 134, 1, 003, 1100.25, 5, -58:56, -58:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 72, 
48, 1, -, 134, 1, 001, 1098, 10, -58:56, -58:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 73, 
41, 1, -, 3901, 1, 003, 1100.5, 5, -57:24, -57:24, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 74, 
49, 1, -, 3901, 2, 001, 1101, 35, -57:24, -57:24, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 75, 
40, 1, -, 1797, 1, 003, 1099, 30, -57:29, -57:29, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 76, 
50, 1, -, 1797, 2, 001, 1101.25, 5, -57:29, -57:29, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 77, 
42, 1, -, 9373, 1, 003, 1102.5, 10, -55:37, -55:37, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 78, 
51, 1, -, 9373, 1, 001, 1098, 5, -55:37, -55:37, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 79, 
43, 1, -, 350, 1, 003, 1098.75, 10, -55:48, -55:48, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 80, 
52, 1, -, 350, 2, 001, 1101, 5, -55:48, -55:48, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 81, 
44, 1, -, 9721, 1, 003, 1099, 30, -54:2, -54:2, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 82, 
53, 1, -, 9721, 2, 001, 1100.25, 30, -54:2, -54:2, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 83, 
45, 1, -, 198, 1, 003, 1102.5, 15, -54:9, -54:9, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 84, 
54, 1, -, 198, 2, 001, 1101.25, 5, -54:9, -54:9, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 85, 
46, 1, -, 8582, 1, 003, 1102.5, 5, -54:35, -54:35, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 86, 
55, 1, -, 8582, 1, 001, 1099.25, 25, -54:35, -54:35, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 87, 
47, 1, -, 4938, 1, 003, 1099.25, 5, -54:48, -54:48, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 88, 
56, 1, -, 4938, 2, 001, 1101.25, 35, -54:48, -54:48, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 89, 
48, 1, -, 134, 1, 003, 1098, 10, -54:54, -54:54, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 90, 
57, 1, -, 134, 2, 001, 1102.5, 35, -54:54, -54:54, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 91, 
50, 1, -, 1797, 1, 003, 1101.25, 5, -53:29, -53:29, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 92, 
58, 1, -, 1797, 1, 001, 1097.5, 5, -53:29, -53:29, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 93, 
49, 1, -, 3901, 1, 003, 1101, 35, -53:31, -53:31, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 94, 
59, 1, -, 3901, 2, 001, 1102.5, 20, -53:31, -53:31, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 95, 
60, 1, -, 65, 1, 001, 1098.25, 8, -52:5, -52:5, 3, 1100.25, 0, 1099.75, 0, OFR, -, -, 96, 
61, 1, -, 1619, 1, 001, 1097.25, 4, -52:29, -52:29, 3, 1100.25, 0, 1099.75, 0, OFR, -, -, 97, 
51, 1, -, 9373, 1, 003, 1098, 5, -51:19, -51:19, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 98, 
62, 1, -, 9373, 2, 001, 1102.5, 5, -51:19, -51:19, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 99, 
52, 1, -, 350, 1, 003, 1101, 5, -51:40, -51:40, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 100, 
63, 1, -, 350, 2, 001, 1102.5, 10, -51:40, -51:40, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 101, 
54, 1, -, 198, 1, 003, 1101.25, 5, -51:45, -51:45, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 102, 
64, 1, -, 198, 2, 001, 1101.25, 30, -51:45, -51:45, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 103, 
53, 1, -, 9721, 1, 003, 1100.25, 30, -51:56, -51:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 104, 
65, 1, -, 9721, 1, 001, 1099.25, 10, -51:56, -51:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 105, 
55, 1, -, 8582, 1, 003, 1099.25, 25, -50:23, -50:23, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 106, 
66, 1, -, 8582, 2, 001, 1102.5, 5, -50:23, -50:23, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 107, 
56, 1, -, 4938, 1, 003, 1101.25, 35, -50:54, -50:54, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 108, 
67, 1, -, 4938, 2, 001, 1102.25, 15, -50:54, -50:54, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 109, 
57, 1, -, 134, 1, 003, 1102.5, 35, -49:2, -49:2, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 110, 
68, 1, -, 134, 1, 001, 1097.5, 5, -49:2, -49:2, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 111, 
58, 1, -, 1797, 1, 003, 1097.5, 5, -49:43, -49:43, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 112, 
69, 1, -, 1797, 1, 001, 1098, 25, -49:43, -49:43, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 113, 
59, 1, -, 3901, 1, 003, 1102.5, 20, -49:45, -49:45, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 114, 
70, 1, -, 3901, 2, 001, 1102.5, 30, -49:45, -49:45, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 115, 
62, 1, -, 9373, 1, 003, 1102.5, 5, -47:13, -47:13, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 116, 
71, 1, -, 9373, 2, 001, 1101, 25, -47:13, -47:13, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 117, 
63, 1, -, 350, 1, 003, 1102.5, 10, -47:26, -47:26, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 118, 
72, 1, -, 350, 2, 001, 1102.5, 25, -47:26, -47:26, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 119, 
64, 1, -, 198, 1, 003, 1101.25, 30, -47:44, -47:44, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 120, 
73, 1, -, 198, 2, 001, 1100.25, 5, -47:44, -47:44, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 121, 
65, 1, -, 9721, 1, 003, 1099.25, 10, -47:47, -47:47, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 122, 
74, 1, -, 9721, 2, 001, 1100.5, 10, -47:47, -47:47, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 123, 
66, 1, -, 8582, 1, 003, 1102.5, 5, -46:17, -46:17, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 124, 
75, 1, -, 8582, 1, 001, 1099.25, 5, -46:17, -46:17, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 125, 
67, 1, -, 4938, 1, 003, 1102.25, 15, -46:50, -46:50, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 126, 
76, 1, -, 4938, 2, 001, 1100.25, 20, -46:50, -46:50, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 127, 
68, 1, -, 134, 1, 003, 1097.5, 5, -46:59, -46:59, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 128, 
77, 1, -, 134, 2, 001, 1101.25, 5, -46:59, -46:59, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 129, 
69, 1, -, 1797, 1, 003, 1098, 25, -45:0, -45:0, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 130, 
78, 1, -, 1797, 1, 001, 1099, 20, -45:0, -45:0, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 131, 
70, 1, -, 3901, 1, 003, 1102.5, 30, -44:10, -44:10, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 132, 
79, 1, -, 3901, 2, 001, 1100.5, 10, -44:10, -44:10, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 133, 
71, 1, -, 9373, 1, 003, 1101, 25, -43:9, -43:9, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 134, 
80, 1, -, 9373, 2, 001, 1101.5, 15, -43:9, -43:9, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 135, 
72, 1, -, 350, 1, 003, 1102.5, 25, -43:20, -43:20, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 136, 
81, 1, -, 350, 1, 001, 1098.75, 10, -43:20, -43:20, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 137, 
74, 1, -, 9721, 1, 003, 1100.5, 10, -43:23, -43:23, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 138, 
82, 1, -, 9721, 1, 001, 1099.5, 15, -43:23, -43:23, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 139, 
73, 1, -, 198, 1, 003, 1100.25, 5, -43:33, -43:33, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 140, 
83, 1, -, 198, 2, 001, 1102.5, 10, -43:33, -43:33, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 141, 
75, 1, -, 8582, 1, 003, 1099.25, 5, -42:20, -42:20, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 142, 
84, 1, -, 8582, 2, 001, 1102, 10, -42:20, -42:20, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 143, 
76, 1, -, 4938, 1, 003, 1100.25, 20, -42:52, -42:52, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 144, 
85, 1, -, 4938, 2, 001, 1100.75, 10, -42:52, -42:52, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 145, 
77, 1, -, 134, 1, 003, 1101.25, 5, -41:2, -41:2, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 146, 
86, 1, -, 134, 2, 001, 1102.5, 5, -41:2, -41:2, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 147, 
78, 1, -, 1797, 1, 003, 1099, 20, -40:0, -40:0, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 148, 
87, 1, -, 1797, 2, 001, 1102.5, 5, -40:0, -40:0, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 149, 
79, 1, -, 3901, 1, 003, 1100.5, 10, -40:24, -40:24, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 150, 
88, 1, -, 3901, 2, 001, 1100.25, 15, -40:24, -40:24, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 151, 
80, 1, -, 9373, 1, 003, 1101.5, 15, -40:56, -40:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 152, 
89, 1, -, 9373, 1, 001, 1099.5, 20, -40:56, -40:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 153, 
82, 1, -, 9721, 1, 003, 1099.5, 15, -40:56, -40:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 154, 
90, 1, -, 9721, 2, 001, 1101, 10, -40:56, -40:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 155, 
81, 1, -, 350, 1, 003, 1098.75, 10, -39:7, -39:7, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 156, 
91, 1, -, 350, 1, 001, 1098.5, 10, -39:7, -39:7, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 157, 
83, 1, -, 198, 1, 003, 1102.5, 10, -39:21, -39:21, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 158, 
92, 1, -, 198, 2, 001, 1102.5, 5, -39:21, -39:21, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 159, 
84, 1, -, 8582, 1, 003, 1102, 10, -38:17, -38:17, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 160, 
93, 1, -, 8582, 2, 001, 1102.5, 30, -38:17, -38:17, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 161, 
86, 1, -, 134, 1, 003, 1102.5, 5, -38:45, -38:45, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 162, 
94, 1, -, 134, 1, 001, 1099.75, 30, -38:45, -38:45, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 163, 
85, 1, -, 4938, 1, 003, 1100.75, 10, -38:47, -38:47, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 164, 
95, 1, -, 4938, 1, 001, 1099.25, 30, -38:47, -38:47, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 165, 
87, 1, -, 1797, 1, 003, 1102.5, 5, -36:5, -36:5, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 166, 
96, 1, -, 1797, 1, 001, 1097.5, 25, -36:5, -36:5, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 167, 
89, 1, -, 9373, 1, 003, 1099.5, 20, -36:36, -36:36, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 168, 
97, 1, -, 9373, 2, 001, 1102.5, 15, -36:36, -36:36, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 169, 
90, 1, -, 9721, 1, 003, 1101, 10, -36:37, -36:37, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 170, 
98, 1, -, 9721, 1, 001, 1097.5, 5, -36:37, -36:37, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 171, 
88, 1, -, 3901, 1, 003, 1100.25, 15, -36:43, -36:43, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 172, 
99, 1, -, 3901, 2, 001, 1101.5, 5, -36:43, -36:43, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 173, 
92, 1, -, 198, 1, 003, 1102.5, 5, -36:48, -36:48, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 174, 
100, 1, -, 198, 1, 001, 1097.5, 20, -36:48, -36:48, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 175, 
91, 1, -, 350, 1, 003, 1098.5, 10, -36:49, -36:49, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 176, 
101, 1, -, 350, 1, 001, 1097.5, 5, -36:49, -36:49, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 177, 
93, 1, -, 8582, 1, 003, 1102.5, 30, -35:54, -35:54, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 178, 
102, 1, -, 8582, 2, 001, 1100.5, 5, -35:54, -35:54, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 179, 
95, 1, -, 4938, 1, 003, 1099.25, 30, -34:37, -34:37, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 180, 
103, 1, -, 4938, 2, 001, 1102, 30, -34:37, -34:37, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 181, 
94, 1, -, 134, 1, 003, 1099.75, 30, -34:56, -34:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 182, 
104, 1, -, 134, 2, 001, 1100.75, 20, -34:56, -34:56, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 183, 
96, 1, -, 1797, 1, 003, 1097.5, 25, -32:8, -32:8, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 184, 
105, 1, -, 1797, 1, 001, 1097.5, 30, -32:8, -32:8, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 185, 
98, 1, -, 9721, 1, 003, 1097.5, 5, -32:18, -32:18, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 186, 
106, 1, -, 9721, 2, 001, 1101.25, 30, -32:18, -32:18, 1, 1100.25, 0, 1099.75, 0, OFR, -, -, 187, 
